Year	DoY	Hour	NEE	H	LE	Tair	rH	VPD	Ustar	Rg
2019.0	159.0	1.0	9.73266	-3.39946	1.62478	23.120000000000005	84.30091	4.94493	0.146503	-1.798281
2019.0	159.0	1.5	-9999	-2.95123	-9999	23.024000000000058	84.89614	4.72964	0.0865427	-1.947538
2019.0	159.0	2.0	4.828880000000001	-2.64717	0.910501	23.17900000000003	84.66013	4.844642	0.0669684	-1.929526
2019.0	159.0	2.5	3.26736	-2.76047	1.73757	23.177999999999997	84.96007	4.743636	0.118544	-1.857868
2019.0	159.0	3.0	2.0396	-2.39848	3.70496	23.257000000000005	84.26225	5.003376	0.156162	-1.753882
2019.0	159.0	3.5	2.8029	-1.66577	6.30621	23.30200000000002	84.0739	5.059321	0.123118	-1.99578
2019.0	159.0	4.0	2.94501	-2.00592	7.832330000000001	23.313000000000045	83.39669	5.283968	0.116367	-2.242832
2019.0	159.0	4.5	3.26539	-1.51803	10.6358	23.309000000000026	83.35107	5.294902	0.133172	-2.135792
2019.0	159.0	5.0	2.46864	-1.52403	9.4616	23.245000000000005	83.66138	5.181217	0.1633	-2.552817
2019.0	159.0	5.5	2.81914	-1.76002	8.2884	23.164000000000044	83.6149	5.1775150000000005	0.148167	-1.465581
2019.0	159.0	6.0	2.89657	-3.4906	20.304	23.577000000000055	82.35345	5.72257	0.271739	5.11789
2019.0	159.0	6.5	-9999	-9999	-9999	23.40100000000001	85.88318	4.409699	0.308979	10.5527
2019.0	159.0	7.0	-9999	0.819607	30.0617	23.123000000000047	85.65604	4.38195	0.178898	51.92703
2019.0	159.0	7.5	-0.074683	29.7109	132.503	23.626000000000033	83.16891	5.395052	0.297224	203.0423
2019.0	159.0	8.0	0.233984	17.6319	92.2322	24.029000000000053	83.64803	5.397983	0.315715	258.2223
2019.0	159.0	8.5	0.0641427	21.6269	106.231	24.335000000000036	83.32461	5.611742	0.3376989999999999	190.0301
2019.0	159.0	9.0	-1.6993900000000002	37.636	151.391	24.813000000000045	85.45648	4.999721	0.334461	342.6841
2019.0	159.0	9.5	-2.40092	64.9388	223.593	26.137000000000057	76.45604	8.797534	0.412626	651.4728
2019.0	159.0	10.0	-1.4875200000000002	44.9954	254.398	26.910000000000025	70.23296	11.63084	0.46897	555.9693
2019.0	159.0	10.5	-1.31198	30.7786	250.891	27.543000000000006	64.29227	14.47118	0.435956	476.1381
2019.0	159.0	11.0	-0.234032	39.1575	304.201	27.84400000000005	61.86118	15.68411	0.460804	634.8016
2019.0	159.0	11.5	-2.40326	67.5933	-9999	28.136000000000024	61.81727	15.95803	0.529352	754.5283
2019.0	159.0	12.0	-1.54792	81.0543	-9999	28.341000000000008	63.46679	15.41954	0.479778	808.9386
2019.0	159.0	12.5	-0.390938	55.4802	355.932	28.234000000000037	64.24872	15.02215	0.470171	491.7576
2019.0	159.0	13.0	-9999	-9999	265.41700000000003	26.24000000000001	74.72401	9.526656	0.535112	114.2701
2019.0	159.0	13.5	-9999	17.5833	71.9465	24.997000000000014	73.13744	9.358134	0.407977	167.4342
2019.0	159.0	14.0	-9.79761	-9999	-9999	25.47800000000001	76.76452	8.347476	0.318701	265.136
2019.0	159.0	14.5	-1.5027	107.592	233.272	27.426000000000045	70.44109	11.96951	0.41112	662.3495
2019.0	159.0	15.0	-2.60635	51.9799	350.57	28.99000000000001	63.85005	15.83675	0.582047	786.4088
2019.0	159.0	15.5	-0.708168	55.9655	362.261	29.15700000000004	59.73751	17.79811	0.657939	696.6309
2019.0	159.0	16.0	0.199678	15.6528	284.37	29.311000000000035	53.78774	20.63205	0.5355979999999999	478.5288
2019.0	159.0	16.5	-9999	1.91852	169.56799999999998	29.004999999999995	53.06223	20.64414	0.551157	349.3674
2019.0	159.0	17.0	-9999	-9999	258.772	28.40500000000003	51.94696	20.50468	0.665615	350.9973
2019.0	159.0	17.5	-9999	-9999	207.065	28.03800000000001	52.88955	19.66438	0.547145	331.2568
2019.0	159.0	18.0	1.90099	-9999	151.726	27.602000000000032	52.89522	19.21653	0.438241	225.9391
2019.0	159.0	18.5	1.59683	-9999	96.3792	27.235000000000014	53.06513	18.8233	0.336833	105.93
2019.0	159.0	19.0	3.33956	-16.7783	96.406	26.449000000000012	59.94685	15.38871	0.336054	61.11027
2019.0	159.0	19.5	2.18548	-14.6116	80.8714	25.873000000000047	58.39996	15.50169	0.245891	18.29343
2019.0	159.0	20.0	3.43596	-17.6954	60.0342	25.26600000000002	58.57527	14.897609999999998	0.204838	0.2282127
2019.0	159.0	20.5	2.17897	-10.4798	40.7791	24.79000000000002	60.04851	13.98188	0.179813	-2.245145
2019.0	159.0	21.0	1.40055	-3.88725	18.3356	24.41500000000002	61.90717	13.05624	0.0776577	-1.925683
2019.0	159.0	21.5	3.04462	-3.21753	22.9835	24.02600000000001	65.8009	11.4373	0.0945081	-1.810787
2019.0	159.0	22.0	2.7902400000000003	-7.40388	44.6493	24.00200000000001	67.17261	10.96403	0.1393039999999999	-1.380989
2019.0	159.0	22.5	5.07683	-11.9992	73.2598	24.05800000000005	66.09371	11.36333	0.22744	-0.9968768
2019.0	159.0	23.0	1.88029	-17.1578	52.0097	23.90300000000002	63.22914	12.20288	0.216271	-1.284269
2019.0	159.0	23.5	-9999	-9999	-9999	23.090000000000032	68.24867	10.02462	0.37593	-5.371209
2019.0	160.0	0.0	-9999	-9999	-9999	21.372000000000014	69.64866	9.789581	0.386606	-1.223425
2019.0	160.0	0.5	-9999	-9999	-9999	21.346000000000004	86.39948	3.73215	0.198721	-0.9305346
2019.0	160.0	1.0	3.11104	-9999	43.6786	21.495000000000005	84.85902	4.3051390000000005	0.194989	-0.4094958
2019.0	160.0	1.5	-9999	-1.142	11.0608	21.74200000000002	88.63867	3.209727	0.179666	-0.1442166
2019.0	160.0	2.0	2.1705	3.3843400000000003	16.2728	22.04200000000003	89.39562	3.0163459999999995	0.107168	-0.5832886
2019.0	160.0	2.5	1.13867	-0.199559	26.1687	22.029000000000053	87.99479	3.503075	0.1927859999999999	-0.2760803
2019.0	160.0	3.0	-9999	0.0854284999999999	26.2271	21.992999999999995	90.08872	2.853882	0.202961	-0.6591428
2019.0	160.0	3.5	4.44711	2.36783	26.7718	21.95700000000005	90.64973	2.690721	0.217006	-0.802951
2019.0	160.0	4.0	1.65677	0.932135	18.459	21.954000000000065	92.65023	2.092502	0.160987	-0.631232
2019.0	160.0	4.5	1.91455	-9999	22.7671	21.845000000000027	89.84348	2.8965210000000003	0.223487	-1.296896
2019.0	160.0	5.0	1.63845	0.77763	18.926	21.76600000000002	92.03671	2.24828	0.169938	-0.7517186
2019.0	160.0	5.5	-9999	-1.46917	-9999	21.854000000000042	94.78255	1.4842749999999998	0.194049	-0.5009857
2019.0	160.0	6.0	-9999	-9999	-9999	21.890000000000043	91.00826	2.5962970000000003	0.140229	6.66513
2019.0	160.0	6.5	1.10192	3.23771	20.3173	21.926000000000045	91.45556	2.461855	0.173034	32.06571
2019.0	160.0	7.0	-9999	9.31955	43.5585	22.410000000000025	91.68073	2.452824	0.181514	60.10048
2019.0	160.0	7.5	1.06326	3.13314	21.2631	22.745000000000005	92.12572	2.360067	0.226008	17.67598
2019.0	160.0	8.0	2.28042	-0.064185	40.02	22.745000000000005	90.06242	2.988408	0.23495	5.611339
2019.0	160.0	8.5	-9999	2.34349	-9999	22.700000000000045	87.36447	3.830674	0.2338579999999999	5.709904
2019.0	160.0	9.0	-9999	-9999	-9999	22.751000000000033	91.70425	2.511461	0.2210599999999999	6.285886
2019.0	160.0	9.5	-9999	-9999	-9999	22.904000000000053	92.09106	2.401052	0.336959	9.930457
2019.0	160.0	10.0	-9999	-9999	-9999	22.878000000000043	93.89704	1.83681	0.218351	31.97573
2019.0	160.0	10.5	-9999	14.1137	-9999	23.126000000000033	94.25932	1.759765	0.148554	117.6047
2019.0	160.0	11.0	-9999	13.3239	141.285	23.562000000000012	82.45462	5.620668	0.274209	180.6974
2019.0	160.0	11.5	-9999	7.98428	52.0822	23.787000000000035	84.3783	5.000362000000001	0.262208	81.22507
2019.0	160.0	12.0	-9999	-9999	58.336	23.911	83.13406	5.517235	0.335361	54.30162
2019.0	160.0	12.5	-9999	5.3028900000000005	81.2427	22.996000000000038	80.55125	6.037095	0.4021949999999999	101.9133
2019.0	160.0	13.0	7.2143	18.0374	52.6507	22.783000000000015	84.63138	4.684899	0.294718	203.5571
2019.0	160.0	13.5	0.2344719999999999	36.7195	168.77900000000002	23.211000000000013	88.8031	3.490756	0.345027	345.8662
2019.0	160.0	14.0	-0.213909	55.2348	251.355	24.119000000000028	78.99278	7.0013950000000005	0.331452	624.4846
2019.0	160.0	14.5	-0.186149	49.187	199.719	24.89500000000004	76.29433	8.239434	0.3425559999999999	394.4673
2019.0	160.0	15.0	-0.1032309999999999	28.7475	148.769	24.939999999999998	75.9227	8.421946	0.407275	263.327
2019.0	160.0	15.5	0.750434	18.9509	127.791	24.684000000000026	76.78333	7.999169999999999	0.396133	193.1643
2019.0	160.0	16.0	0.461905	20.8914	109.223	24.42900000000003	77.55433	7.622955	0.330534	173.1354
2019.0	160.0	16.5	0.364981	29.3851	129.22799999999998	24.600000000000023	76.95766	7.891705	0.333994	279.4396
2019.0	160.0	17.0	0.326223	18.2698	95.668	24.239000000000033	76.21821	7.98749	0.367299	183.0033
2019.0	160.0	17.5	-0.366538	13.4289	74.6344	24.52600000000001	76.27934	8.060102	0.271086	207.0504
2019.0	160.0	18.0	2.49691	13.9879	87.2124	24.559000000000026	77.30813	7.756798	0.232396	103.1996
2019.0	160.0	18.5	1.86202	9.79274	77.1275	24.400000000000034	77.47659	7.640829	0.2707469999999999	80.43784
2019.0	160.0	19.0	2.11062	2.25798	63.6263	24.16300000000001	76.73449	7.795415	0.226705	63.98898
2019.0	160.0	19.5	3.01106	-9999	39.7891	23.85300000000001	75.97015	7.913461000000001	0.174195	21.89979
2019.0	160.0	20.0	2.39238	-9999	18.8254	23.42700000000002	77.79137	7.137508	0.1084869999999999	-0.320089
2019.0	160.0	20.5	2.35176	-2.26361	14.3212	23.03400000000005	79.67448	6.382852	0.113579	-2.223749
2019.0	160.0	21.0	2.4142900000000003	-2.52198	11.9693	22.863	80.28835	6.136525000000001	0.146967	-1.045089
2019.0	160.0	21.5	2.51302	-0.273472	18.0618	22.938000000000045	80.59628	6.062882	0.149403	-0.5480011
2019.0	160.0	22.0	3.30588	-9999	20.3536	23.012000000000057	80.15828	6.2317540000000005	0.1146349999999999	-0.55747
2019.0	160.0	22.5	2.33671	-9999	15.5672	23.091000000000008	79.5083	6.461329	0.138603	-0.7704434
2019.0	160.0	23.0	2.97152	-9999	18.6792	22.902000000000044	79.69482	6.323712	0.170562	-1.575292
2019.0	160.0	23.5	2.62768	-3.7029	13.4592	22.602000000000032	80.22031	6.058862	0.154165	-2.041637
2019.0	161.0	0.0	2.8296900000000003	-3.57566	12.1168	22.40300000000002	80.72708	5.840619	0.152013	-1.900531
2019.0	161.0	0.5	1.57114	0.7985180000000001	17.1292	22.486000000000047	81.02903	5.777666999999999	0.150757	-0.2985658
2019.0	161.0	1.0	3.0150200000000003	-9999	20.464	22.539000000000044	81.81426	5.548089000000001	0.241032	-0.4257805
2019.0	161.0	1.5	3.19491	0.1112089999999999	17.3474	22.513000000000034	82.96506	5.187569	0.253969	-0.2590701
2019.0	161.0	2.0	2.67637	1.28459	19.3265	22.510000000000048	83.96654	4.875488	0.281304	-0.262316
2019.0	161.0	2.5	2.5390200000000003	2.24912	13.6996	22.46900000000005	84.57414	4.681561	0.22436	-0.3600124
2019.0	161.0	3.0	4.19395	2.88346	17.6651	22.447000000000003	84.81336	4.6020270000000005	0.253877	-0.2568198
2019.0	161.0	3.5	2.16148	2.97727	10.3661	22.43900000000002	85.64809	4.331925	0.186042	-0.309697
2019.0	161.0	4.0	3.29502	2.36964	13.5626	22.40700000000004	86.6929	3.978882000000001	0.199926	-0.2241515
2019.0	161.0	4.5	2.32364	2.01004	8.20985	22.444000000000017	87.25311	3.806176	0.145795	-0.1834253
2019.0	161.0	5.0	2.23323	1.9549	7.05059	22.539000000000044	87.76418	3.651721	0.128793	-0.1324399
2019.0	161.0	5.5	3.40317	2.63775	11.0882	22.590000000000032	87.99416	3.578913	0.167999	0.02375166
2019.0	161.0	6.0	2.40068	-9999	8.247810000000001	22.625	88.59917	3.36695	0.16282	2.851114
2019.0	161.0	6.5	2.70603	2.33741	9.69393	22.654000000000053	89.53577	3.059759	0.18118	17.78849
2019.0	161.0	7.0	2.22398	5.614	24.4753	22.708000000000027	88.81896	3.3252140000000003	0.171638	48.78175
2019.0	161.0	7.5	1.74662	7.5064	19.9504	22.769000000000062	86.70208	4.082739	0.138899	55.47602
2019.0	161.0	8.0	-9999	20.05	44.4112	22.989000000000033	87.31041	3.917832	0.174832	134.4192
2019.0	161.0	8.5	0.795249	18.6814	50.7907	23.18300000000005	87.26792	3.94979	0.201087	133.9228
2019.0	161.0	9.0	1.26268	17.7444	54.7632	23.427999999999997	86.2467	4.365203	0.209005	147.321
2019.0	161.0	9.5	0.322775	11.825	36.8626	23.86700000000002	83.77998	5.295787	0.112827	200.7623
2019.0	161.0	10.0	-0.0156611	23.7686	73.5968	24.762000000000057	80.23323	6.760709	0.1464089999999999	395.5462
2019.0	161.0	10.5	-0.871028	38.913	135.915	25.80000000000001	76.93491	8.284127999999999	0.195529	577.8523
2019.0	161.0	11.0	-5.575740000000001	88.5589	222.568	26.92700000000002	73.47543	10.11365	0.328532	791.5565
2019.0	161.0	11.5	-2.03917	81.2046	311.515	27.430000000000007	71.16937	11.39704	0.37565	775.2191
2019.0	161.0	12.0	-1.83314	72.8482	251.875	27.79400000000004	68.78056	12.58973	0.264021	725.3413
2019.0	161.0	12.5	-0.27809	69.8649	270.303	28.313000000000045	66.84728	13.74302	0.313083	757.9792
2019.0	161.0	13.0	-1.35804	72.1316	318.874	28.838000000000022	64.31147	15.19694	0.234066	731.4981
2019.0	161.0	13.5	-0.94611	77.1696	265.73400000000004	28.958000000000027	61.50215	16.57845	0.268296	538.2802
2019.0	161.0	14.0	-5.05305	35.6535	267.211	27.09400000000005	67.88361	12.52486	0.366795	546.4432
2019.0	161.0	14.5	-1.42126	104.245	232.224	28.059000000000026	65.54874	14.19548	0.226282	976.5938
2019.0	161.0	15.0	-2.91566	108.259	362.379	28.77000000000004	63.18242	15.72607	0.347137	893.9583
2019.0	161.0	15.5	-2.7848900000000003	59.7287	150.687	28.286	66.64669	13.89526	0.310529	501.7773
2019.0	161.0	16.0	-0.7972560000000001	27.7634	132.935	28.147000000000048	65.35712	14.39671	0.207364	294.1168
2019.0	161.0	16.5	-0.0937445	22.5834	140.80700000000002	28.08000000000004	64.63432	14.64752	0.141095	266.7512
2019.0	161.0	17.0	0.1100869999999999	23.7326	123.455	28.05200000000002	64.03679	14.83651	0.176197	286.7835
2019.0	161.0	17.5	-9999	19.1599	109.929	28.354000000000042	63.79731	15.13125	0.109444	247.2349
2019.0	161.0	18.0	2.60034	6.93147	92.0774	27.885000000000048	65.5752	14.16293	0.218461	147.1379
2019.0	161.0	18.5	1.66217	4.22097	51.8217	27.289000000000044	67.62391	12.96592	0.10207	48.6627
2019.0	161.0	19.0	3.48653	-9999	36.855	26.670000000000016	70.73243	11.34179	0.1101589999999999	21.95578
2019.0	161.0	19.5	4.14746	6.30658	67.2422	25.767000000000053	71.52579	10.47485	0.321733	6.239475
2019.0	161.0	20.0	4.7682	-9999	19.1198	24.170000000000016	74.80105	8.457065	0.213416	-1.771541
2019.0	161.0	20.5	3.34424	-9999	16.5598	23.359000000000037	77.11912	7.32929	0.195017	-2.057748
2019.0	161.0	21.0	-9999	5.36857	20.3618	22.658000000000015	81.29918	5.635884	0.128353	-3.306653
2019.0	161.0	21.5	-9999	3.75021	-9999	22.44100000000003	82.71527	5.152729000000001	0.156197	-1.512966
2019.0	161.0	22.0	3.65012	2.83239	32.4954	22.388000000000034	79.87392	5.989385	0.0981342	-1.528976
2019.0	161.0	22.5	-9999	7.80213	8.746319999999999	22.150000000000034	78.59422	6.237798	0.116888	-1.79801
2019.0	161.0	23.0	-9999	-9999	-9999	22.02000000000004	78.53332	6.287041	0.112967	-1.375428
2019.0	161.0	23.5	10.2305	-9999	9.62335	22.214000000000055	78.85014	6.276517	0.151816	-1.309843
2019.0	162.0	0.0	4.61702	-9999	13.506	21.890000000000043	79.40332	6.0069110000000006	0.1380289999999999	-1.788085
2019.0	162.0	0.5	6.56095	2.6712700000000003	19.6511	21.874000000000024	79.4821	5.98413	0.115688	-1.978864
2019.0	162.0	1.0	1.81964	0.927201	5.900440000000001	21.813000000000045	79.51157	5.970428	0.0738992	-1.94333
2019.0	162.0	1.5	3.15411	2.25243	6.82357	21.652000000000044	81.0613	5.445347	0.0630632	-1.391074
2019.0	162.0	2.0	4.60301	0.119618	4.04741	21.552999999999997	82.02425	5.158556	0.110347	-0.9937268
2019.0	162.0	2.5	3.45067	3.2846300000000004	15.3496	21.68300000000005	82.59764	5.073957	0.0850573	-0.9166563
2019.0	162.0	3.0	6.45367	1.69852	13.1538	21.694000000000017	84.90587	4.369042	0.124779	-0.9448636
2019.0	162.0	3.5	4.88489	0.182653	6.79738	21.739000000000033	84.4313	4.529369	0.105358	-1.096492
2019.0	162.0	4.0	-9999	0.725381	2.766	21.829000000000065	84.3652	4.565268	0.077446	-0.7074388
2019.0	162.0	4.5	5.55244	-1.6873	3.88488	21.81400000000002	83.87233	4.715078	0.095665	-1.235527
2019.0	162.0	5.0	2.99341	-1.84602	0.0121695	21.686000000000035	83.58973	4.755139	0.0894611999999999	-1.80729
2019.0	162.0	5.5	3.64817	-2.5607900000000003	-1.14384	21.647000000000048	83.57403	4.747791	0.103663	-0.7714404
2019.0	162.0	6.0	3.86314	-9999	2.7387200000000003	21.944000000000017	84.51672	4.550271	0.136139	10.8929
2019.0	162.0	6.5	4.48413	3.53099	12.4299	22.392000000000053	85.48814	4.3676140000000006	0.172016	31.42225
2019.0	162.0	7.0	5.1157	5.1403300000000005	19.6003	22.759000000000015	85.52272	4.465177000000001	0.156203	59.345
2019.0	162.0	7.5	3.76562	8.53401	26.752	22.930000000000007	85.26251	4.58667	0.147841	67.36308
2019.0	162.0	8.0	5.01164	12.5537	35.8873	23.208000000000027	84.30433	4.969163	0.17608	119.1747
2019.0	162.0	8.5	0.193648	26.4333	65.6534	23.70500000000004	83.63939	5.296905	0.197984	172.9102
2019.0	162.0	9.0	-0.7147060000000001	40.7799	94.5324	24.545000000000016	82.31228	5.975308	0.221298	279.7011
2019.0	162.0	9.5	-1.9947	56.1341	124.242	25.480999999999995	78.71566	7.494299	0.2138789999999999	433.1304
2019.0	162.0	10.0	1.04426	36.8581	84.9605	25.699000000000012	78.20792	7.799561000000001	0.168012	194.9244
2019.0	162.0	10.5	-2.30614	65.0312	133.215	26.551000000000045	74.25034	9.687018	0.277352	451.3517
2019.0	162.0	11.0	-0.915157	44.0483	108.2	26.489000000000033	73.81564	9.866252	0.21119	223.0718
2019.0	162.0	11.5	-5.37338	110.604	184.764	27.42100000000005	69.94772	11.95661	0.283839	611.9547
2019.0	162.0	12.0	-7.26185	-9999	279.56	28.692000000000007	67.08724	13.79987	0.269552	859.6782
2019.0	162.0	12.5	-4.031619999999999	89.7156	207.222	29.13100000000003	64.62726	15.15825	0.243285	689.0414
2019.0	162.0	13.0	-1.7029	63.068	246.57	29.125	64.24648	15.339290000000002	0.261816	847.4679
2019.0	162.0	13.5	-5.97577	113.814	204.142	29.91300000000001	59.66552	18.2436	0.232239	906.5366
2019.0	162.0	14.0	-3.84506	114.265	276.758	30.819000000000017	54.56532	21.21709	0.253555	807.9609
2019.0	162.0	14.5	-2.4375	74.6158	174.324	30.561000000000035	56.39502	20.37857	0.250327	502.5887
2019.0	162.0	15.0	-2.65346	48.9771	166.38	29.994000000000028	57.08685	19.70923	0.237569	350.0996
2019.0	162.0	15.5	-4.65337	75.5137	204.598	30.212000000000046	56.75307	20.18575	0.240157	508.066
2019.0	162.0	16.0	-4.22653	96.0669	198.676	30.700000000000045	55.83603	21.07155	0.2462329999999999	449.9813
2019.0	162.0	16.5	-4.53284	110.8	251.758	31.46700000000004	54.90174	22.10243	0.2847639999999999	555.4636
2019.0	162.0	17.0	1.54741	51.5289	67.8741	28.623000000000047	63.50864	15.65269	0.334642	121.0881
2019.0	162.0	17.5	4.95959	11.4076	79.6042	26.904000000000053	67.16689	12.8648	0.384057	46.42971
2019.0	162.0	18.0	-9999	-22.1957	130.391	25.46700000000004	66.64627	12.15623	0.353169	28.81366
2019.0	162.0	18.5	14.2731	-19.5528	114.014	25.015000000000043	69.56343	10.72387	0.330701	15.70956
2019.0	162.0	19.0	-9999	8.42315	104.583	24.210000000000036	74.33654	8.52617	0.259131	9.213335
2019.0	162.0	19.5	-9999	-9999	-9999	23.781000000000006	84.97504	4.676607	0.136623	10.63879
2019.0	162.0	20.0	4.51506	-9999	77.4414	24.12900000000002	80.47406	6.336994000000001	0.306743	-1.587355
2019.0	162.0	20.5	-9999	-9999	59.5068	23.87700000000001	78.81654	6.890466	0.36573	-2.342869
2019.0	162.0	21.0	3.04011	-1.99174	58.8587	23.41500000000002	80.12691	6.303573	0.301492	-1.723153
2019.0	162.0	21.5	2.52337	1.77432	33.1756	23.02000000000004	80.21227	6.203393999999999	0.2028299999999999	-1.413117
2019.0	162.0	22.0	5.779730000000001	-9999	26.0138	22.956000000000017	80.76241	6.024566	0.170207	-1.150958
2019.0	162.0	22.5	4.97426	0.389479	27.6461	23.02800000000002	80.3855	6.193383	0.132194	-0.5473902
2019.0	162.0	23.0	-9999	6.45454	30.2327	23.113	80.85106	6.053642999999999	0.190377	-0.3985325
2019.0	162.0	23.5	3.04716	-0.2154329999999999	19.9441	22.99000000000001	80.57464	6.096525000000001	0.126243	-1.023652
2019.0	163.0	0.0	1.54114	0.979037	16.9405	22.852000000000032	81.20156	5.841594	0.1290589999999999	-1.253666
2019.0	163.0	0.5	3.55074	1.16048	17.6729	22.621000000000038	82.39281	5.391159	0.123367	-1.124898
2019.0	163.0	1.0	2.68973	2.5598400000000003	15.2274	22.614000000000033	83.07507	5.182846	0.115863	-0.6063288
2019.0	163.0	1.5	2.18733	3.00095	14.1632	22.595000000000027	83.55192	5.025690000000001	0.0873603	-0.4315129
2019.0	163.0	2.0	-9999	2.73371	14.7024	22.650000000000034	82.88243	5.252757	0.178927	-1.357789
2019.0	163.0	2.5	-9999	6.41365	61.3165	22.51800000000003	84.2915	4.727743	0.141939	-1.394795
2019.0	163.0	3.0	-9999	3.33756	-9999	22.432000000000016	80.49888	5.799201	0.0700527	-1.127721
2019.0	163.0	3.5	2.53593	1.47117	9.94383	22.42700000000002	80.35201	5.843365	0.0741256999999999	-1.52414
2019.0	163.0	4.0	2.95566	1.4006	7.53136	22.242999999999995	81.32845	5.455	0.0750174	-0.8729921
2019.0	163.0	4.5	5.01116	0.295438	3.83721	22.150000000000034	82.0545	5.223711	0.0755976	-1.372974
2019.0	163.0	5.0	3.80896	1.45164	9.47564	22.164000000000044	83.27235	4.884801	0.0740918	-0.4706667
2019.0	163.0	5.5	5.33311	-9999	5.70164	22.18300000000005	83.85895	4.7435670000000005	0.0808377	-0.310136
2019.0	163.0	6.0	-9999	2.12542	7.27218	22.277000000000044	83.68565	4.833853	0.1085319999999999	6.714959
2019.0	163.0	6.5	4.67882	2.1127	-9999	22.475000000000023	84.71017	4.601862	0.1228559999999999	39.53621
2019.0	163.0	7.0	4.43411	5.91367	23.1917	22.662000000000035	84.4034	4.78096	0.132106	32.47658
2019.0	163.0	7.5	3.85916	6.81882	27.3937	22.88100000000003	84.08419	4.939444	0.13865	63.56435
2019.0	163.0	8.0	-9999	9.11854	27.2616	23.05600000000004	83.24969	5.253923	0.155313	62.29388
2019.0	163.0	8.5	-9999	10.2647	44.6199	23.402000000000044	82.56589	5.571213	0.1569849999999999	165.6697
2019.0	163.0	9.0	-0.0629281	15.7624	47.9031	23.80800000000005	80.75054	6.256697	0.141995	212.4063
2019.0	163.0	9.5	-2.18423	34.103	107.237	24.824000000000012	78.15559	7.393016999999999	0.108983	433.5175
2019.0	163.0	10.0	0.00681208	25.9996	110.774	25.186000000000035	77.30859	7.879262000000001	0.2414469999999999	417.0007
2019.0	163.0	10.5	-0.492554	27.7721	118.428	25.642000000000053	74.37527	9.131763	0.143415	230.5227
2019.0	163.0	11.0	-2.12886	42.9135	151.269	26.113	72.15937	10.15589	0.159468	428.895
2019.0	163.0	11.5	-2.88438	31.9808	130.28	26.16300000000001	71.25403	10.62075	0.185611	271.7372
2019.0	163.0	12.0	-9.57683	34.3828	199.489	26.174000000000035	72.46075	10.16358	0.2121179999999999	538.8043
2019.0	163.0	12.5	-0.88566	117.55	-9999	27.267000000000053	70.67701	11.50302	0.2777739999999999	942.375
2019.0	163.0	13.0	-9999	72.132	-9999	28.062000000000012	66.00539	13.92509	0.178984	723.9329
2019.0	163.0	13.5	-4.9835	67.7074	226.825	28.673000000000002	61.84631	16.26867	0.250918	647.4215
2019.0	163.0	14.0	-3.2957400000000003	38.4434	201.81	28.16700000000003	63.05088	15.38429	0.194652	418.053
2019.0	163.0	14.5	-2.63428	43.7263	206.24	28.624000000000024	61.75474	16.27082	0.142759	410.4843
2019.0	163.0	15.0	-2.02237	39.8653	128.709	29.063000000000045	58.96744	17.774449999999998	0.147811	497.5135
2019.0	163.0	15.5	-2.21298	49.055	199.458	29.03800000000001	58.52861	18.12285	0.2385679999999999	447.2204
2019.0	163.0	16.0	-5.18264	46.7068	-9999	29.08000000000004	62.09591	16.52614	0.325412	397.0745
2019.0	163.0	16.5	-4.25327	64.227	124.862	29.048000000000002	64.5229	15.34013	0.264719	455.4389
2019.0	163.0	17.0	-0.959587	58.7282	100.815	26.724000000000046	72.80327	10.32781	0.426179	200.8678
2019.0	163.0	17.5	-3.43799	84.6952	135.787	25.104000000000042	73.95618	9.142501	0.518256	248.1829
2019.0	163.0	18.0	2.15389	34.4155	71.0629	23.84200000000004	75.85977	7.940366	0.467885	66.32009
2019.0	163.0	18.5	-9999	9.32531	-9999	23.012000000000057	79.00378	6.5361910000000005	0.372087	7.670138
2019.0	163.0	19.0	-9999	-9999	-9999	22.271000000000015	81.39849	5.730855	0.337957	12.39125
2019.0	163.0	19.5	-9999	-9999	-9999	22.241000000000042	69.58848	11.53332	0.27278	26.08582
2019.0	163.0	20.0	-9999	-9999	-9999	22.196000000000026	45.81597	28.24033	0.587354	0.7950494
2019.0	163.0	20.5	-9999	-9999	-9999	22.077000000000055	48.77802	24.74271	0.698563	-0.7913562
2019.0	163.0	21.0	-9999	-9999	-9999	21.968000000000018	54.63821	19.48493	0.11082	-0.5317943
2019.0	163.0	21.5	-9999	-9999	-9999	22.051000000000045	65.91612	12.16554	0.211782	-1.266817
2019.0	163.0	22.0	-9999	-9999	-9999	22.049000000000035	66.62368	11.8403	0.104278	-1.768832
2019.0	163.0	22.5	-9999	18.9912	10.8225	21.849000000000046	68.6458	10.79616	0.159547	-1.847493
2019.0	163.0	23.0	2.50475	-9999	8.19689	21.706000000000017	73.34843	8.650352999999999	0.1084589999999999	-1.595013
2019.0	163.0	23.5	-9999	-9999	-9999	21.539000000000044	76.78226	7.163296	0.128361	-1.706109
2019.0	164.0	0.0	-9999	-9999	-9999	21.352000000000032	70.60689	9.716263	0.0821836	-2.150384
2019.0	164.0	0.5	12.1698	1.16055	15.711	21.168000000000006	74.86698	7.816622	0.113592	-1.82627
2019.0	164.0	1.0	10.1445	-4.33474	1.77223	20.78400000000005	79.8071	5.805414	0.0732686	-2.317965
2019.0	164.0	1.5	6.88068	-9999	3.60678	20.75600000000003	83.04665	4.690804	0.116289	-2.35038
